"Gene","BetaScore"
"LOC105245838",0.455594717384785
"Gabrb2",0.455477319944631
"Car12",0.455199211621352
"Crispld1",0.455119158560069
"Glra3",0.455052136559809
"Tenm4",0.45500485485287
"Gfpt2",0.454402150781004
"Sntb2",0.454108955367678
"Hapln4",0.454062441140888
"Rln1",0.453889915423296
"Ptger3",0.453812453721051
"Asap2",0.453763942115532
"Optn",0.453213986161614
"9330182L06Rik",0.453182669250429
"St8sia1",0.452743658850201
"1500009L16Rik",0.452556085685283
"Tnnt2",0.452550693207624
"St6gal2",0.452336480482376
"Sema4a",0.452100550196275
"Baiap2l2",0.451777909300631
"Deptor",0.451585000182896
"Fgf10",0.451516367543646
"Wnt10a",0.451271183505828
"Slc35f3",0.451185660902609
"Sstr4",0.450608624393656
"Grip1",0.450589053347756
"Pvt1",0.450428025193738
"B3galt2",0.450344078046854
"Btbd3",0.450236869068778
"Cd83",0.450177193650703
"Kcnn2",0.450070259842184
"Ecel1",0.449951202221523
"Neu2",0.449923022032339
"Prss22",0.449747601047921
"Sgcz",0.449713863415361
"Tspan17",0.449354263639202
"1700016K19Rik",0.449342413156654
"Gpr12",0.449141347602753
"Mchr1",0.449137002361955
"Kctd1",0.449008377316712
"A930029G22Rik",0.448997292369747
"9330158H04Rik",0.448961508425546
"B230216N24Rik",0.448778719141704
"Kcnd3",0.448622330062366
"Ptgfrn",0.448500615615311
"Gap43",0.448179815400452
"Fmn1",0.448159385531703
"LOC100503338",0.448127000717867
"Crhr1",0.447688057066631
"Yap1",0.447654409047112
"Gnb4",0.44736720483156
"Kcna1",0.447176344654245
"Cxxc4",0.447053199326916
"Ddn",0.44696265203697
"Abracl",0.446889448539094
"Slc6a7",0.446856931425487
"Shb",0.44672847072001
"Sept9",0.446698196652205
"Ptpn3",0.446620217321486
"Nnmt",0.446052531226186
"Adra1d",0.445599254297382
"LOC105245960",0.445477603238207
"Lrrtm4",0.445246100353433
"Sgpp2",0.445114600583374
"Atf5",0.44510132113758
"Spock1",0.444990956561923
"Vav2",0.444974538415442
"Oprl1",0.444830341885887
"Stac",0.444811221948207
"Slc36a1",0.444706339898684
"Tspan12",0.44431518128021
"Tle1",0.444281494062736
"Ifit1",0.444261286217979
"AW551984",0.444144362837942
"Cbfb",0.444134628508821
"Arhgap12",0.444033137886841
"Pde9a",0.444007850028597
"Isoc1",0.443838641019651
"6430573F11Rik",0.443506982765268
"Ctxn2",0.443503029275149
"Clstn3",0.442695990936281
"Klk8",0.442671269471144
"Fgf9",0.442537814379026
"Elavl4",0.442432391810275
"Orai2",0.442432174152166
"Fhod3",0.442286069709412
"Cdh22",0.442190365391454
"Mgat5b",0.442171026545337
"Otx1",0.442151407180019
"March3",0.442119993787447
"Sfrp1",0.441863707073313
"P2rx2",0.441850447556934
"Ypel1",0.441817172321246
"Camk1",0.441274114648859
"Gpr26",0.44106760454948
"Syt10",0.441008277822066
"Dusp5",0.440607698426889
"Angpt1",0.440595538934402
"Acbd4",0.440545771252304
"Srrm4",0.440475247054953
"Nr3c2",0.440381665539224
"Rcn1",0.439802989463356
"Lamc2",0.439764739536031
"Slc35f4",0.439480879006813
"Htr1a",0.43946637979761
"9930014A18Rik",0.438898936636206
"Sv2c",0.438869256990177
"Scn3b",0.438718897437064
"Numb",0.438527851568897
"LOC105243130",0.438518737592356
"Lynx1",0.438441401567723
"LOC102638890",0.438249739844625
"Tpd52",0.43820787160185
"Csmd2",0.437899350192546
"Plxna4",0.437494647355321
"Syt5",0.437375009687552
"Gldn",0.437373512541135
"Osbpl10",0.437240674745418
"F730043M19Rik",0.437160310987177
"Pcnxl2",0.436792705439169
"Gjd2",0.436720858699462
"LOC105246327",0.436393718586638
"Matn2",0.43633198598071
"LOC105245295",0.436331543890943
"Skil",0.436269681844478
"Sorcs2",0.436252688800298
"Akap13",0.435833689581279
"Lrrc6",0.435616978276734
"Chst15",0.434778506985719
"Sertm1",0.434760906464501
"1110018N20Rik",0.434438667475095
"Ak3l2-ps",0.434230181570576
"Ldlrad4",0.434143128073258
"LOC105243282",0.434032392839949
"Cpne6",0.433924006848794
"Dpysl5",0.433873057665356
"Flrt3",0.433385042242908
"LOC105247131",0.433245263875348
"Gse1",0.43277713103453
"Fat1",0.43263755666921
"Ccdc155",0.432588818920943
"Pygm",0.432571559034923
"Cit",0.432138072737951
"Ppfia4",0.43198903425657
"Fabp3",0.431813079108406
"Fam196a",0.431807051634118
"LOC105242578",0.431732055497426
"1700007K13Rik",0.431566291057622
"Sec14l2",0.43120512239261
"Olfml2b",0.431032099142147
"Ostf1",0.431017711126732
"Slc35f1",0.43094076774183
"D630023F18Rik",0.430841117067125
"Tnni3k",0.430619026712841
"Itga8",0.43059152312438
"Fat3",0.430577917807857
"Creb3l2",0.4303882393261
"Ckmt1",0.430284513858285
"Rwdd3",0.42979464930051
"A630023P12Rik",0.429614668741652
"Rnd1",0.429539701149671
"Gdf10",0.429426795879171
"Pcdh7",0.429341197771527
"Adam11",0.429333562649461
"Sema4g",0.429292410413219
"2510009E07Rik",0.429278532755961
"Wnt7a",0.429060944410028
"Gucy2g",0.428227772488688
"Myzap",0.428154380892801
"LOC102636700",0.428042585109068
"Rassf3",0.42794343735769
"Tmem215",0.4279049676293
"H2-M3",0.427767899004617
"LOC102643175",0.427622589643164
"Akr1c18",0.427358595404372
"Kcnk4",0.427236076946341
"Skap1",0.427117830010589
"Kcnk3",0.427101549602789
"Homer2",0.42703563952497
"Prr5",0.426970919061933
"Pde1b",0.426963411782038
"Htr2a",0.426915800974821
"C530008M17Rik",0.426407382574891
"Zfp804b",0.426390530729806
"4933412E12Rik",0.426375014826596
"Tspan13",0.426178495140582
"Kcnk12",0.42576869549584
"Tmem158",0.42557446194708
"Nefh",0.425452814846507
"Epha3",0.425421524506433
"Npas2",0.425231372672781
"1700001O22Rik",0.42485805643812
"Eepd1",0.424695650103238
"Cbfa2t3",0.424434214208986
"Ankrd63",0.424356579500836
"Mb21d2",0.424262739006878
"Pmepa1",0.424080008770407
"Myh14",0.424001800258817
"Scgn",0.423744135149621
"Cdca7",0.423631802928918
"Hspa2",0.423490029494483
"Efnb2",0.423486732429454
"Dact2",0.423422907300674
"Syt16",0.422872332518929
"Crlf1",0.422694580092182
"Zfp57",0.422558185496454
"Cacna1g",0.422465948618895
"8030453O22Rik",0.422078313104227
"Stmn1-rs2",0.421937010274549
"Samd3",0.421869805079034
"Popdc3",0.421813973622878
"Prr13",0.421373037670936
"Gpr125",0.421338539616738
"Lor",0.421188053504394
"Oprd1",0.421018919742377
"Mical2",0.420621470684609
"Stard5",0.42056062414161
"Metrnl",0.420453694643587
"Cacna1h",0.42043307546728
"Ch25h",0.420231951865777
"5730522E02Rik",0.419954264452097
"Scn7a",0.419848906730696
"Prr16",0.419836649075429
"Gabrg1",0.419815933241033
"Ppp2r5a",0.419303206856728
"Dock4",0.419028151306769
"Plxna2",0.419016809823447
"Sptb",0.418954304960825
"Alk",0.418844108930602
"Chrna7",0.418661747018943
"Gpr133",0.418470315777781
"Dgki",0.418138828486783
"Pfkfb3",0.417936824698675
"Dusp7",0.417935247068172
"Tmem178",0.41734694477501
"Crhr2",0.417306878694673
"Mitf",0.417254659649312
"C630043F03Rik",0.417124907630123
"Npy5r",0.417050105060599
"Hyi",0.416903535146086
"Nmnat2",0.416869672178403
"3300002P13Rik",0.416318073678418
"Gng4",0.416306061280824
"Syt12",0.416264647836053
"Tmem74",0.416007147664356
"Gabra4",0.415824489804324
"Vax1",0.415776457978457
"6330403K07Rik",0.41542600126671
"Cdyl2",0.415125155652102
"Slc10a4",0.41495038524577
"Glce",0.414739809250656
"Vstm5",0.414268079464904
"Zdhhc14",0.414241538895497
"Trhr",0.413762976597098
"Arhgef3",0.413675125520063
"Gabrg3",0.413334591128881
"Rgs7",0.41327307581916
"LOC105246811",0.413166035421677
"Kcna3",0.413128446211772
"Gria1",0.413003470425021
"Tmem53",0.412783226264656
"D830030K20Rik",0.41268960737526
"Dlgap2",0.412395599782291
"Gng2",0.412245571280566
"Spry2",0.412180776889059
"Itga4",0.412154789763076
"Ptprf",0.412092465785492
"Tspan33",0.411739861898002
"Unc5a",0.411086267513982
"Ankrd29",0.411075887167232
"Igsf9b",0.410917658326245
"Shd",0.410917311799527
"D430041D05Rik",0.41070977913885
"Sorl1",0.410244799798523
"Agbl4",0.410144265095949
"Foxo1",0.409715702776403
"Gpr123",0.409369803625581
"Adamts8",0.409236915756794
"Sez6l",0.40915024213548
"Tmtc1",0.408899616869655
"Sh2d7",0.408593827618698
"Lrrc3b",0.40853059299606
"Nek6",0.408459369856696
"Apbb2",0.408371364952523
"Obfc1",0.408014211238309
"B4galt6",0.407879149617475
"Wnt2",0.407628659110457
"Apitd1",0.407549380516711
"Kcnj6",0.40750409250496
"4930447M23Rik",0.407433881718106
"Gabrb1",0.407394775996567
"Zfp385b",0.406792297774494
"Dbp",0.406664497866846
"Sftpc",0.406200172723386
"Csmd1",0.406045198869396
"March11",0.405715316330999
"Ntsr1",0.405661247362531
"Brms1",0.40551886662476
"Nptxr",0.405020272596688
"LOC105244192",0.404974660552347
"Osbpl3",0.404647303087126
"Dlk2",0.404376685232969
"Glcci1",0.404212355629126
"LOC105244162",0.404146992666626
"Asic2",0.404091598541843
"Chrd",0.404077566205624
"LOC105244000",0.404062007894037
"Anxa11",0.403820684440918
"Slc24a2",0.403710394055889
"Vamp1",0.403677612879719
"Sln",0.403594416829498
"Nbn",0.403461931113324
"Cd164l2",0.403064829539907
"Thrb",0.402764822481653
"Pde7b",0.402730306931897
"Epb4.1",0.402637756989771
"Grhl1",0.402615235790422
"Slc8a1",0.40239937743912
"Bace2",0.402303099762629
"Adrb1",0.401982261410125
"Chst1",0.401765777565162
"Trps1",0.401751601188968
"2610100L16Rik",0.401500848497668
"Gnaz",0.401438272324898
"Pth2r",0.401192620384853
"Ier5l",0.400837602908349
"Cmya5",0.400724981216629
"Coro2a",0.400509122037668
"Spsb4",0.400249932677661
"Lrrc75a",0.399949239101856
"Trim36",0.399778264495546
"Plxnc1",0.399742912543322
"N4bp3",0.39954425773777
"Creg2",0.399350180275746
"Unc119",0.39894776188677
"Tmtc4",0.39893101047868
"Chrnb3",0.398859786279385
"Kcnd2",0.398824714000242
"Kcnh6",0.398682037959838
"2610203C20Rik",0.398649150378955
"Psd3",0.398332760800209
"Btg3",0.398281758542543
"Irak2",0.398097126374413
"Dagla",0.398056833612004
"Map6",0.397927281370115
"Mapk13",0.397658139796795
"Plekhh2",0.397564484095555
"B3gnt2",0.397533518715042
"Itga5",0.397459956862623
"LOC102640042",0.397458689609777
"Hddc2",0.397407877149432
"Oprk1",0.39687432913934
"Col26a1",0.396762846102907
"Enox1",0.396462466542756
"B3galt1",0.39639763941785
"Cabyr",0.396374726483978
"Cyp7b1",0.396151983300748
"Sh3bgrl2",0.396056613792782
"Hcrtr2",0.395959325759277
"Cdk19",0.39584695868785
"Klf7",0.395658895630645
"Pvrl2",0.395524193635508
"Acsl5",0.39549086434506
"Cyb561",0.395406735000436
"Rspo4",0.395331120976214
"Emb",0.395291238351893
"Phf21b",0.395246278212295
"Alox12b",0.395131523160667
"Rab6a",0.395095133500256
"Rps6ka2",0.395028490902507
"Lrrtm1",0.395023646682806
"Tph2",0.394667057265132
"Gabra1",0.394399934480165
"Lipa",0.394366485056271
"Tom1l1",0.394356112653262
"Ccdc88c",0.394330622858967
"Vgll3",0.394263518692422
"6530402F18Rik",0.394126993668079
"Adamts13",0.394121345403558
"LOC105245480",0.394080696013138
"Stk32c",0.393836526759511
"Pip5kl1",0.393724018482486
"C230057M02Rik",0.393567736779433
"Myrip",0.393379883541865
"Htr1d",0.393237346794981
"Grb7",0.393112980233018
"Cpo",0.39306398107516
"Rgs11",0.393061572264846
"Fosl2",0.393009827233796
"Klhl32",0.392874196401063
"Acot5",0.392756800823829
"Upb1",0.392691883735844
"Met",0.392627523075669
"Prkca",0.392589749850268
"Ntng2",0.39257336275265
"Fam69c",0.392563565100004
"Arid5b",0.392237543073938
"Tmem132a",0.392164931675789
"A930011G23Rik",0.392042476156584
"Kcns1",0.391974865176146
"Ints7",0.391947753267015
"Pcdh17",0.391936502965305
"Atrnl1",0.391811322277718
"Slc20a1",0.391426253676001
"Nrip1",0.390723904792781
"Hbq1b",0.390634946194172
"Tshz1",0.390486621860726
"Arnt2",0.390442829915381
"Plekho1",0.390327003314049
"Mgat5",0.39020173173952
"Kcna6",0.390164804812633
"Arl4d",0.390028073920663
"Speg",0.389948762003527
"LOC105244286",0.389847346327423
"Hhatl",0.38944884651255
"Ttc39b",0.389238469106872
"Syde1",0.389223932912124
"Cacna1a",0.389173049939632
"Hgf",0.389067996734312
"Synm",0.388996978667961
"Tmem132b",0.38877330368558
"Trpm4",0.388738723985775
"Nfatc2",0.388557437369736
"Nt5c1a",0.388556615961425
"2610318N02Rik",0.388521033051622
"Ciart",0.388329883170043
"Mapk3",0.388204471904767
"Etv5",0.388072384170678
"Scx",0.388056455209042
"Kcnk10",0.387517662982291
"Crabp1",0.387416518969844
"1700023F06Rik",0.387282702131193
"Arhgap32",0.387017023798997
"Garnl3",0.386933372914212
"Rims4",0.386800315806078
"Nrg3",0.386795466455315
"Relt",0.386771378250813
"E030003E18Rik",0.386616928922075
"Parva",0.386593957273879
"Plekhg5",0.386535423958858
"Prph",0.386387500937513
"Tm7sf2",0.386021676548254
"Slc23a3",0.385639672124182
"Rarres1",0.385532964374989
"Rasd1",0.385467385889494
"Rapgef3",0.384908191072727
"Sowaha",0.384754854702911
"Amigo2",0.384717294319698
"Htr7",0.384706557245513
"Ets2",0.384621330611663
"Sh3gl3",0.384462792440947
"Zfp575",0.384454577918864
"Ubtd2",0.384361985141387
"Efcab10",0.384333566384434
"Chrm1",0.384325500190705
"LOC105244904",0.384104572575027
"LOC102637409",0.383734468771901
"Klhl40",0.383590465835546
"Nlk",0.38340239479304
"Stard10",0.383257457150716
"D8Ertd82e",0.383008115848821
"LOC105244517",0.382922385214969
"Ppargc1a",0.382843072198093
"Spock3",0.38278653376418
"Sox4",0.382784102441898
"Lmo4",0.38263518453104
"Foxred2",0.382630325191433
"Hcn1",0.382379287605504
"St3gal1",0.382375725428159
"Rock2",0.38231162619934
"Epb4.1l4b",0.382272443995573
"Ttc39c",0.382185534941227
"Fut9",0.382170701198658
"Rab30",0.382148489087419
"Nr2f1",0.38201031450841
"Ctbp2",0.381904520084913
"Fbxo2",0.381881713311258
"Grb10",0.381857570073193
"Adcy9",0.381817697286948
"Ccdc88b",0.381689367319327
"B130024G19Rik",0.381490747656061
"Map3k9",0.381485141644218
"Lgi2",0.381470680000831
"Clec18a",0.381390635507531
"Zfp385a",0.381323290502422
"Slc2a13",0.381105544002362
"Nck2",0.380774021598348
"Ostn",0.380716639427273
"Nyap2",0.380453289591181
"A330102I10Rik",0.38039595981466
"Epha7",0.380353842202603
"Rarb",0.380320141488269
"Cfap74",0.380200018108908
"Adra2c",0.379893808500623
"Kazn",0.379774301906621
"Fam163b",0.379666269793245
"Sdk1",0.379568206564541
"Dusp23",0.379527196713213
"Gbe1",0.379429587380437
"Rgl1",0.379283376116227
"Mapk10",0.379152818869414
"Itga7",0.379096810799166
"Necab3",0.378871485166391
"Sgk3",0.378839614474798
"Ttl",0.378833176399398
"Pacrg",0.378486494770856
"Agpat4",0.378404389504744
"Hcrtr1",0.378215354218416
"Prickle2",0.377919581355927
"Gpc6",0.377785141736766
"Prkg1",0.377545266542184
"4930553C11Rik",0.3775420552713
"Epha10",0.377265976091305
"Mcc",0.377243170581308
"2810416G20Rik",0.377240812572441
"Slco3a1",0.377227213634557
"Endod1",0.377106382292026
"Dpp4",0.376976072496632
"Opn3",0.376744426624822
"Bcl2l11",0.376709395212423
"LOC105244051",0.376665893911609
"Limd2",0.376600649053144
"Sertad4",0.376515485880182
"Prokr2",0.376449112365819
"Rab15",0.376246697111455
"Rilpl1",0.376155717249913
"Capn2",0.376147902724185
"Usp25",0.376076380766426
"Fam13c",0.376028974189555
"Cxxc5",0.376000426244659
"Diap2",0.375866589801259
"Myh1",0.375862940623564
"Asic1",0.375793402589348
"Camkk2",0.375723603393724
"Slc7a8",0.375647377731975
"Ffar4",0.375509488400555
"Hrh2",0.375415398396876
"Thbs2",0.375198776510543
"Sipa1l2",0.375161098651325
"Dlg1",0.375155599652168
"A730017C20Rik",0.37461101676964
"Dgat2",0.374437047565857
"Ryr1",0.374387896042556
"Rbm43",0.374199073083538
"Lurap1l",0.374048505712475
"Bmper",0.373584554055807
"Lats2",0.373469697985332
"Timm8a1",0.373273810701092
"Arhgap33",0.373128892126673
"Myo16",0.372985014774771
"Ryr2",0.372704275105781
"Csk",0.372541851729016
"Mpdz",0.372470770681413
"Chrna3",0.372429021353977
"Slc2a6",0.372292445210395
"Camk2n1",0.372133746053041
"Ccdc65",0.372042741331052
"P4ha2",0.371870095255326
"Cpped1",0.371845753111547
"Nubp2",0.371775969884252
"Fam131b",0.371767528547396
"Kcnn3",0.371634857190041
"Lamb1",0.371352360731678
"Cers6",0.371281711870664
"Galnt7",0.371187761038298
"D030068K23Rik",0.370810257270786
"Cib2",0.370804045568635
"Tmtc2",0.370706472979404
"Magi3",0.370675382106639
"Pih1d1",0.370630859091625
"Map3k6",0.370560038638396
"Scn9a",0.37054786960603
"Hs6st3",0.370513750826174
"Pard3b",0.370348748842947
"Efcab6",0.370265151297821
"Slc4a3",0.370195511980415
"Gabbr2",0.370057326529604
"Scn3a",0.369889016737059
"Thpo",0.369843535682738
"Lrfn5",0.369775879833072
"E2f1",0.36973837373988
"5830416P10Rik",0.369702552326221
"Wisp1",0.36958604216025
"LOC105245598",0.369458644928701
"Otud1",0.369317509087728
"Uchl1os",0.369256156506217
"Vwa5a",0.369178340057922
"Psph",0.369122919542271
"Kcnj2",0.36911107809716
"Wee1",0.369013329087043
"Lzts3",0.368976204922953
"Adamts15",0.368935404309229
"Drc1",0.368748712866047
"Rasa3",0.368745747828991
"Pax6",0.368727735929037
"D130043K22Rik",0.368714854631288
"Pdia5",0.368643634229405
"Rmst",0.368580564068171
"Nudt22",0.368391349687349
"Trim62",0.368239135547262
"Klhl2",0.368042753962764
"Dpysl3",0.368010569568826
"Fam102b",0.367876105380091
"Dact1",0.367657471415995
"Ankrd9",0.367333633318513
"Sntg1",0.367238817745683
"Ccdc112",0.367220694346165
"Nedd4l",0.367004852742034
"Fam132a",0.36689620313761
"Cux1",0.36686099322194
"Cdr2l",0.366837265672902
"Cryl1",0.366597063528052
"Chac1",0.366516858141049
"Lrrc4",0.366448988803432
"Sh2d3c",0.366424095356986
"Stbd1",0.366394058236413
"Ahr",0.366121407866446
"Pcdh1",0.365973513349016
"Ttc9",0.365656261685524
"Zfp365",0.365644192127017
"Prrt3",0.365439506648891
"Cep83",0.365345195233879
"Rcan1",0.365239649392136
"Colgalt2",0.365125341328444
"Nkain2",0.365011082583994
"Dctpp1",0.364927629486557
"Golga7b",0.364878546115553
"Wwc1",0.364842529039493
"Sipa1l1",0.364781589972159
"LOC105245972",0.364567712784603
"Dyrk2",0.364429782939867
"5330434G04Rik",0.364356513729885
"Kcnj3",0.364296320348131
"Kcnh5",0.364241323446804
"Tbcb",0.364214162348591
"Cntfr",0.364077262049636
"Ubxn11",0.364048360653179
"5033421B08Rik",0.364028758305163
"Cdhr1",0.363985188849954
"Dhrs13",0.363746765258398
"Fosb",0.363402149086468
"3110082I17Rik",0.363366668890826
"Lingo3",0.36333121729036
"Zfyve28",0.363045236602671
"Fos",0.363032393559079
"Pold4",0.362813791683927
"Creb3l1",0.362693182870854
"Ctdspl",0.362621387525205
"Baalc",0.36253408881765
"2010001A14Rik",0.362504779806089
"Chst2",0.362480375953726
"Gpnmb",0.362461096040007
"Wnt9a",0.362390248313763
"Dbndd1",0.362343229662987
"Vldlr",0.362323245585473
"Ism1",0.362018437024769
"Lrrtm2",0.361530029551658
"2010111I01Rik",0.361438156136452
"Frzb",0.361402903120874
"Epor",0.361147497971313
"Rnf169",0.361072858668923
"Tbc1d30",0.36097188121989
"Tarsl2",0.360856518002124
"Slc35d3",0.360828560891279
"Mettl7a1",0.360742146330136
"Atg9b",0.360614476038566
"Abhd11os",0.360362160070421
"Arid5a",0.36033851569033
"Far2",0.360303230576105
"Inpp5j",0.360224294209968
"Cys1",0.359972300236052
"Fam124a",0.359650033437434
"Kcnab2",0.359545089691385
"Fxyd2",0.359365215965099
"Bag2",0.359234380112511
"Cited4",0.359217630373662
"Arhgap27",0.358963437755273
"Erf",0.358904686916149
"Camk2a",0.35890093141309
"Ankrd6",0.358881649144433
"Rora",0.35879010124707
"Anks1",0.35872249371217
"Mmgt2",0.358647121778375
"3110079O15Rik",0.358610110304317
"Ccdc85a",0.358532908065401
"LOC105245978",0.358330048951318
"Wfs1",0.358209020588924
"Ptger4",0.358164146120731
"Col8a1",0.358046921700377
"Usp46",0.357969276941716
"A230006K03Rik",0.357897414490657
"Arhgef15",0.357681379080759
"Kcna4",0.357492040608669
"Srrm3",0.357484279206261
